Sample Name,Sample Value,Date modified,Lot,Surface,Sub-board,Link Id,Component,Shape,Pin Id,InspectObject Id,InspectWindow Id,Anchor Id,AI Judge,Algorithm Name,Algorithm Version,Element Id,Element Name,Ng Type
Height,804319,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,COMPONENT_NG
TopLeft: X,-842219,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopLeft: Y,-438139,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopLeft: Z,0,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopRight: X,736351,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopRight: Y,-468207,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopRight: Z,0,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: X,-827185,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: Y,373696,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: Z,0,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: X,751385,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: Y,343628,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: Z,0,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Center: X,-49175,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Center: Y,-51013,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Center: Z,0,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Shift: Vector.X,-49175,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Vector.Y,-51013,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Vector.Z,0,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Rotation,-1.05862859395133,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,1,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Height,439,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,2,-1,Ok,FindPlane,1.1.0.0,3,Body,MISSING
InclinationX,-10,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,2,-1,Ok,FindPlane,1.1.0.0,3,Body,LIFTED_BODY
InclinationY,9,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,2,-1,Ok,FindPlane,1.1.0.0,3,Body,LIFTED_BODY
AverageHeight,163,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,6,-1,Ok,AreaAverage,0.0.0.3,1,Electrode,NOT_WET
AverageHeight,175,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,8,-1,Ok,AreaAverage,0.0.0.3,2,Electrode,NOT_WET
HeightProfile: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
LsfRgbImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
PadTipHeight,69,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
TerminalTipEndPosition,10,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
TerminalTipBeginPosition,15,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
SolderJointWithTerminal,1407396362190854,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
Sample_SolderFilletAverageHeight,148,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,SOLDERING
Sample_SolderFlatBrightness,37,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,SOLDERING
DepthImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
BelowTresholdImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
GerberPadInfoId,887,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,1,85,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
HeightProfile: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
LsfRgbImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
PadTipHeight,6,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
TerminalTipEndPosition,14,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
TerminalTipBeginPosition,19,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
SolderJointWithTerminal,1407396361928706,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
Sample_SolderFilletAverageHeight,97,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,SOLDERING
Sample_SolderFlatBrightness,40,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,SOLDERING
DepthImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
BelowTresholdImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
GerberPadInfoId,886,2025/03/14 14:07:22,,A,0,0603_35X20PAD_34GAP,R233,R0603,2,85,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
Width,992244,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,COMPONENT_NG
Height,466054,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,COMPONENT_NG
TopLeft: X,-521592,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
TopLeft: Y,-275578,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
TopLeft: Z,0,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
TopRight: X,478168,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
TopRight: Y,-305646,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
TopRight: Z,0,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: X,-506558,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: Y,197992,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: Z,0,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: X,493202,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: Y,167924,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: Z,0,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
Center: X,-17953,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
Center: Y,-57585,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
Center: Z,0,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,
Shift: Vector.X,-17953,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Vector.Y,-57585,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Vector.Z,0,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Rotation,-1.45862946974257,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,1,-1,Ng,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Height,338,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,2,-1,Ok,FindPlane,1.1.0.0,3,Body,MISSING
InclinationX,-25,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,2,-1,Ok,FindPlane,1.1.0.0,3,Body,LIFTED_BODY
InclinationY,28,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,2,-1,Ok,FindPlane,1.1.0.0,3,Body,LIFTED_BODY
AverageHeight,162,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,6,-1,Ok,AreaAverage,0.0.0.3,1,Electrode,NOT_WET
AverageHeight,168,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,8,-1,Ok,AreaAverage,0.0.0.3,2,Electrode,NOT_WET
HeightProfile: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
LsfRgbImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
Sample_ComponentPresence,Detected,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,MISSING
PadTipHeight,24,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
TerminalTipEndPosition,15,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
TerminalTipBeginPosition,20,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
SolderJointWithTerminal,1407396361011208,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
Sample_SolderFilletAverageHeight,112,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,SOLDERING
Sample_SolderFlatBrightness,45,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
BelowTresholdImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
GerberPadInfoId,1432,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,1,256,9,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
HeightProfile: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
LsfRgbImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
Sample_ComponentPresence,Detected,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,MISSING
PadTipHeight,9,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
TerminalTipEndPosition,19,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
TerminalTipBeginPosition,24,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
SolderJointWithTerminal,1407396360617986,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
Sample_SolderFilletAverageHeight,120,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,SOLDERING
Sample_SolderFlatBrightness,41,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
BelowTresholdImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
GerberPadInfoId,1431,2025/03/14 14:07:22,,A,0,0402_22X24PAD_10GAP,R80,R0402,2,256,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
Width,3112038,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,COMPONENT_NG
Height,1503400,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,COMPONENT_NG
TopLeft: X,-1567104,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopLeft: Y,-794285,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopLeft: Z,0,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopRight: X,1552450,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopRight: Y,-809319,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
TopRight: Z,0,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: X,-1552070,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: Y,716631,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomLeft: Z,0,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: X,1567484,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: Y,701597,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
BottomRight: Z,0,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Center: X,-3568,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Center: Y,-50102,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Center: Z,0,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,
Shift: Vector.X,-3568,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Vector.Y,-50102,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Vector.Z,0,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Shift: Rotation,-0.458633674273405,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,2,-1,Ok,RectAlignSimple,1.2.0.0,3,Body,SHIFT
Height,555,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,3,-1,Ok,FindPlane,1.1.0.0,3,Body,MISSING
Area,100,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,3,-1,Ok,FindPlane,1.1.0.0,3,Body,MISSING
InclinationX,2,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,3,-1,Ok,FindPlane,1.1.0.0,3,Body,LIFTED_BODY
InclinationY,44,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,3,-1,Ok,FindPlane,1.1.0.0,3,Body,LIFTED_BODY
AverageHeight,170,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,7,-1,Ok,AreaAverage,0.0.0.3,1,Electrode,NOT_WET
AverageHeight,157,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,9,-1,Ok,AreaAverage,0.0.0.3,2,Electrode,NOT_WET
HeightProfile: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
LsfRgbImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
PadTipHeight,14,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
TerminalTipEndPosition,19,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
TerminalTipBeginPosition,24,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
SolderJointWithTerminal,1407396365926409,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
Sample_SolderFilletAverageHeight,132,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,SOLDERING
Sample_SolderFlatBrightness,52,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
BelowTresholdImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
GerberPadInfoId,1488,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,1,284,10,-1,Ok,Soldering Condition,0.0.0.3,1,Electrode,
HeightProfile: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
LsfRgbImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
PadTipHeight,-10,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
TerminalTipEndPosition,19,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
TerminalTipBeginPosition,24,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
SolderJointWithTerminal,1407396365533187,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
Sample_SolderFilletAverageHeight,136,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,SOLDERING
Sample_SolderFlatBrightness,44,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
BelowTresholdImage: Unknown IValue,,2025/03/14 14:07:22,,A,0,1206_70X40PAD_60GAP,R174,R1206,2,284,11,-1,Ok,Soldering Condition,0.0.0.3,2,Electrode,
